2009-00001887,Sep 14 2009 05:02:00:000PM,Sep 14 2009 05:02:00:000PM,Sep 14 2009 05:02:00:000PM,400 CLARK ST,,Service to Other Agency,,Service Completed
2009-00001888,Sep 14 2009 06:38:00:000PM,Sep 12 2009 06:00:00:000PM,Sep 14 2009 01:00:00:000PM,1915 MAPLE AVE,,Theft,Theft $300 and Under,Closed no leads
2009-00001889,Sep 14 2009 08:38:00:000PM,Sep  7 2009 12:00:00:000PM,Sep 14 2009 08:38:00:000PM,2315 SHERIDAN RD,,Property Lost,,Recovery
2009-00001893,Sep 15 2009 05:26:00:000PM,Sep 14 2009 01:00:00:000PM,Sep 14 2009 06:00:00:000PM,1800 SHERMAN AVE,,Larceny - theft,Theft of Lost Property,Under investigation
2009-00001894,Sep 15 2009 11:45:00:000PM,Sep 15 2009 11:45:00:000PM,Sep 16 2009 12:00:00:000AM,828 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00001895,Sep 16 2009 01:00:00:000AM,Sep 16 2009 12:40:00:000AM,Sep 16 2009 01:00:00:000AM,1454 ELMWOOD AVE,,Service to Other Agency,,Service Completed
2009-00001896,Sep 16 2009 01:09:00:000AM,Sep 16 2009 01:09:00:000AM,Sep 16 2009 01:20:00:000AM,829 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00001898,Sep 16 2009 08:49:00:000AM,Sep  4 2009 05:00:00:000PM,Sep 14 2009 10:00:00:000AM,1845 SHERIDAN RD,,Theft,Theft Over $300,Closed no leads
2009-00001899,Sep 16 2009 09:10:00:000AM,Sep  4 2009 05:00:00:000PM,Sep  8 2009 08:45:00:000AM,1845 SHERIDAN RD,,Theft,Theft $300 and Under,Closed no leads
2009-00001901,Sep 16 2009 01:00:00:000PM,Aug 21 2009 03:36:00:000PM,Sep 14 2009 11:40:00:000AM,1819 HINMAN AVE,,Service to Other Agency,,Service Completed
2009-00001902,Sep 16 2009 01:08:00:000PM,Sep 15 2009 12:00:00:000PM,Sep 15 2009 02:00:00:000PM,2001 SHERIDAN RD,,Theft,Theft $300 and Under,Under investigation
2009-00001903,Sep 16 2009 05:05:00:000PM,Sep 16 2009 05:00:00:000PM,Sep 16 2009 05:05:00:000PM,2205 TECH DR,,Public Service,,Service Completed
2009-00001904,Sep 16 2009 07:21:00:000PM,Sep 16 2009 07:21:00:000PM,Sep 16 2009 07:50:00:000PM, SHERIDAN RD,,Service to Other Agency,,Service Completed
2009-00001906,Sep 16 2009 10:40:00:000PM,Sep 16 2009 10:40:00:000PM,Sep 17 2009 12:15:00:000AM,1865 SHERMAN AVE,,Public Service,,Service Completed
2009-00001907,Sep 16 2009 11:42:00:000PM,Sep 16 2009 11:42:00:000PM,Sep 17 2009 12:00:00:000AM,909 GAFFIELD PL,,Service to Other Agency,,Service Completed
2009-00001908,Sep 17 2009 12:00:00:000AM,Sep 17 2009 12:00:00:000AM,Sep 17 2009 12:20:00:000AM,907 GAFFIELD PL,,Service to Other Agency,,Service Completed
2009-00001910,Sep 17 2009 12:25:00:000AM,Sep 17 2009 12:25:00:000AM,Sep 17 2009 01:00:00:000AM,2146 MAPLE AVE,,Service to Other Agency,,Service Completed
2009-00001911,Sep 17 2009 03:34:00:000AM,Sep 17 2009 03:34:00:000AM,Sep 17 2009 03:40:00:000AM,1725 ORRINGTON AVE,,Public Service,,Service Completed
2009-00001914,Sep 17 2009 05:35:00:000PM,Sep 17 2009 05:35:00:000PM,Sep 17 2009 08:00:00:000PM, RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001916,Sep 17 2009 11:47:00:000PM,Sep 17 2009 11:47:00:000PM,Sep 18 2009 12:00:00:000AM,722 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00001917,Sep 18 2009 01:40:00:000AM,Sep 18 2009 12:45:00:000AM,Sep 18 2009 02:15:00:000AM,2126 MAPLE AVE,,Public Service,,Service Completed
2009-00001918,Sep 18 2009 04:15:00:000AM,Sep 18 2009 04:15:00:000AM,Sep 18 2009 04:15:00:000AM,639 CENTRAL ST,,Security Building,,Service Completed
2009-00001919,Sep 18 2009 10:39:00:000AM,Sep 18 2009 10:39:00:000AM,Sep 18 2009 10:50:00:000AM, JUDSON AVE,,Suspicious Person(s),,Clear other
2009-00001920,Sep 18 2009 12:13:00:000PM,Sep 18 2009 12:13:00:000PM,Sep 18 2009 12:13:00:000PM,1877 CAMPUS DR,,Public Service,,Service Completed
2009-00001921,Sep 18 2009 12:40:00:000PM,Sep 18 2009 12:40:00:000PM,Sep 18 2009 12:40:00:000PM,1600 HINMAN AVE,,Suspicious Person(s),,Service Completed
2009-00001922,Sep 18 2009 01:26:00:000PM,Sep 18 2009 01:00:00:000PM,Sep 18 2009 01:26:00:000PM,1700 SHERIDAN RD,,Service to Other Agency,,Service Completed
2009-00001923,Sep 18 2009 03:04:00:000PM,Sep 18 2009 03:04:00:000PM,Sep 18 2009 03:04:00:000PM,1937 SHERIDAN RD,,Property found,,Service Completed
2009-00001925,Sep 18 2009 05:24:00:000PM,Sep 17 2009 07:00:00:000PM,Sep 17 2009 09:20:00:000PM,1999 CAMPUS DR,,Theft,Theft $300 and Under,Closed no leads
2009-00001926,Sep 18 2009 08:33:00:000PM,Sep 18 2009 08:33:00:000PM,Sep 18 2009 08:45:00:000PM,1855 SHERIDAN RD,,Public Contact,,Clear other
2009-00001929,Sep 18 2009 09:58:00:000PM,Sep 18 2009 09:00:00:000PM,Sep 18 2009 09:30:00:000PM,1820 SHERIDAN RD,,Theft,Theft $300 and Under,Under investigation
2009-00001930,Sep 18 2009 10:58:00:000PM,Sep 18 2009 10:58:00:000PM,Sep 18 2009 11:10:00:000PM,807 DAVIS ST,,Service to Other Agency,,Service Completed
2009-00001931,Sep 18 2009 11:55:00:000PM,Sep 18 2009 11:55:00:000PM,Sep 19 2009 12:05:00:000AM,2207 SHERMAN AVE,,Service to Other Agency,,Service Completed
2009-00001932,Sep 19 2009 12:41:00:000AM,Sep 19 2009 12:41:00:000AM,Sep 19 2009 12:50:00:000AM,1617 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001933,Sep 19 2009 01:32:00:000AM,Sep 19 2009 01:32:00:000AM,Sep 19 2009 01:45:00:000AM,1625 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001934,Sep 19 2009 01:37:00:000AM,Sep 19 2009 01:37:00:000AM,Sep 19 2009 01:50:00:000AM,2122 SHERIDAN RD,,Drunkeness,Illegal Consumption by Minor,Service Completed
2009-00001935,Sep 19 2009 01:51:00:000AM,Sep 19 2009 01:51:00:000AM,Sep 19 2009 02:00:00:000AM,2060 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001936,Sep 19 2009 04:29:00:000AM,Sep 19 2009 04:29:00:000AM,Sep 19 2009 04:40:00:000AM,2400 SHERIDAN RD,,Public Service,Illegal Consumption by Minor,Service Completed
2009-00001937,Sep 19 2009 04:05:00:000PM,Sep 19 2009 04:05:00:000PM,Sep 19 2009 04:10:00:000PM,800 EMERSON ST,,Service to Other Agency,,Service Completed
2009-00001938,Sep 19 2009 07:11:00:000PM,Sep 19 2009 07:11:00:000PM,Sep 19 2009 07:20:00:000PM,909 GAFFIELD PL,,Service to Other Agency,,Service Completed
2009-00001939,Sep 19 2009 07:14:00:000PM,Sep 19 2009 07:14:00:000PM,Sep 19 2009 07:33:00:000PM,1855 SHERIDAN RD,,Public Service,,Service Completed
2009-00001940,Sep 19 2009 10:13:00:000PM,Sep 19 2009 10:13:00:000PM,Sep 20 2009 10:35:00:000PM, SHERMAN AVE,,General non-criminal,Alcoholic Beverages(Consumption/Possession In Public),Clear C-Ticket
2009-00001941,Sep 19 2009 11:56:00:000PM,Sep 19 2009 11:56:00:000PM,Sep 20 2009 12:05:00:000AM,2148 MAPLE AVE,,Service to Other Agency,,Service Completed
2009-00001942,Sep 20 2009 12:07:00:000AM,Sep 20 2009 12:07:00:000AM,Sep 20 2009 12:07:00:000AM,2146 MAPLE AVE,,Service to Other Agency,,Cleared by Other Agency
2009-00001943,Sep 20 2009 12:10:00:000AM,Sep 20 2009 12:10:00:000AM,Sep 20 2009 12:10:00:000AM,2146 MAPLE AVE,,Service to Other Agency,,Cleared by Other Agency
2009-00001944,Sep 20 2009 12:14:00:000AM,Sep 20 2009 12:14:00:000AM,Sep 20 2009 12:30:00:000AM,2213 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001945,Sep 20 2009 12:31:00:000AM,Sep 20 2009 12:31:00:000AM,Sep 20 2009 12:45:00:000AM,1103 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00001946,Sep 20 2009 01:02:00:000AM,Sep 20 2009 01:02:00:000AM,Sep 20 2009 01:15:00:000AM,829 HAMLIN ST,,Service to Other Agency,,Service Completed
2009-00001947,Sep 20 2009 01:15:00:000AM,Sep 20 2009 01:15:00:000AM,Sep 20 2009 01:35:00:000AM,2029 RIDGE AVE,,General non-criminal,Alcoholic Beverages(Consumption/Possession In Public),Clear C-Ticket
2009-00001948,Sep 20 2009 01:54:00:000AM,Sep 20 2009 01:54:00:000AM,Sep 20 2009 02:10:00:000AM,2305 SHERIDAN RD,,Drunkeness,Illegal Consumption by Minor,Service Completed
2009-00001949,Sep 20 2009 02:14:00:000AM,Sep 20 2009 02:14:00:000AM,Sep 20 2009 02:30:00:000AM,1021 EMERSON ST,,Service to Other Agency,,Service Completed
2009-00001950,Sep 20 2009 02:14:00:000AM,Sep 20 2009 02:14:00:000AM,Sep 20 2009 02:30:00:000AM,1021 EMERSON ST,,Service to Other Agency,,Service Completed
2009-00001951,Sep 20 2009 05:02:00:000AM,Sep 20 2009 05:02:00:000AM,Sep 20 2009 05:05:00:000AM,1232 MAPLE AVE,,Service to Other Agency,,Service Completed
2009-00001952,Sep 20 2009 07:46:00:000AM,Sep 20 2009 07:46:00:000AM,Sep 20 2009 07:46:00:000AM,2020 RIDGE AVE,,Damage property,Criminal Defacement,Closed no leads
2009-00001953,Sep 20 2009 04:59:00:000PM,Sep 19 2009 07:00:00:000PM,Sep 20 2009 04:00:00:000PM,626 EMERSON ST,,Theft,Theft Over $300,Under investigation
2009-00001955,Sep 21 2009 12:15:00:000AM,Sep 21 2009 12:15:00:000AM,Sep 21 2009 12:30:00:000AM,2002 PRATT CT,,Service to Other Agency,,Service Completed
2009-00001956,Sep 21 2009 11:40:00:000AM,Sep 21 2009 01:00:00:000AM,Sep 21 2009 10:00:00:000AM,1871 ORRINGTON AVE,,Theft,Theft Over $300,Closed no leads
2009-00001958,Sep 21 2009 12:53:00:000PM,Sep 21 2009 12:53:00:000PM,Sep 21 2009 12:53:00:000PM,50 ARTS CIRCLE DR,,Public Service,,Service Completed
2009-00001959,Sep 22 2009 01:23:00:000AM,Sep 22 2009 01:23:00:000AM,Sep 22 2009 01:23:00:000AM,720 CLARK ST,,Service to Other Agency,,Unfounded
2009-00001960,Sep 22 2009 02:17:00:000AM,Sep 22 2009 12:00:00:000AM,Sep 22 2009 02:17:00:000AM,2001 SHERIDAN RD,,Suspicious Person(s),,Clear other
2009-00001961,Sep 22 2009 04:45:00:000PM,Sep 22 2009 04:45:00:000PM,Sep 22 2009 04:45:00:000PM,1999 CAMPUS DR,,Theft,Retail Theft,Clear Referral
2009-00001962,Sep 22 2009 04:53:00:000PM,Sep 22 2009 04:53:00:000PM,Sep 22 2009 06:20:00:000PM,2222 SHERMAN AVE,,Public Service,,Service Completed
2009-00001964,Sep 22 2009 05:26:00:000PM,Sep 22 2009 05:26:00:000PM,Sep 22 2009 05:26:00:000PM,2200 SHERIDAN RD,,Hazardous condition,,Service Completed
2009-00001965,Sep 23 2009 10:48:00:000AM,Sep 23 2009 10:48:00:000AM,Sep 23 2009 11:00:00:000AM,2120 CAMPUS DR,,Public Service,,Service Completed
2009-00001968,Sep 23 2009 09:24:00:000PM,Sep 23 2009 09:24:00:000PM,Sep 23 2009 09:40:00:000PM,2001 SHERIDAN RD,,Public Service,,Service Completed
2009-00001969,Sep 23 2009 11:51:00:000PM,Sep 23 2009 10:50:00:000AM,Sep 23 2009 11:00:00:000AM,2145 SHERIDAN RD,,Larceny - theft,Theft $300 and Under,Under investigation
2009-00001970,Sep 24 2009 01:38:00:000AM,Sep 24 2009 01:38:00:000AM,Sep 24 2009 01:38:00:000AM,1800 SHERMAN AVE,,Service to Other Agency,,Service Completed
2009-00001973,Sep 24 2009 01:55:00:000PM,Aug  1 2009 12:01:00:000AM,Sep 15 2009 12:08:00:000AM,1920 CAMPUS DR,,Theft,Theft Over $300,Closed no leads
2009-00001975,Sep 24 2009 03:48:00:000PM,Sep 23 2009 06:00:00:000PM,Sep 24 2009 12:30:00:000PM,1999 CAMPUS DR,,Theft,Theft $300 and Under,Closed no leads
2009-00001977,Sep 25 2009 01:47:00:000AM,Sep 25 2009 01:47:00:000AM,Sep 25 2009 01:47:00:000AM,610 LINCOLN ST,,Drunkeness,Illegal Consumption by Minor,Clear Referral
2009-00001978,Sep 25 2009 02:52:00:000AM,Sep 25 2009 02:52:00:000AM,Sep 25 2009 02:52:00:000AM,2313 SHERIDAN RD,,Disorderly Conduct,All  Disorderly Conduct,Clear Referral
2009-00001979,Sep 25 2009 03:47:00:000AM,Sep 25 2009 03:47:00:000AM,Sep 25 2009 04:02:00:000AM,2029 SHERIDAN RD,,Public Contact,,Service Completed
2009-00001980,Sep 25 2009 09:23:00:000AM,Sep 23 2009 04:15:00:000PM,Sep 24 2009 08:00:00:000AM,617 HAVEN ST,,Public Contact,,Service Completed
2009-00001984,Sep 25 2009 02:16:00:000PM,Sep 25 2009 02:00:00:000PM,Sep 25 2009 02:00:00:000PM,1999 CAMPUS DR,,Suspicious Circumstances,,Clear other
2009-00001986,Sep 25 2009 11:12:00:000PM,Sep 25 2009 11:12:00:000PM,Sep 25 2009 11:25:00:000PM,2121 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00001987,Sep 26 2009 12:01:00:000AM,Sep 26 2009 12:01:00:000AM,Sep 26 2009 12:07:00:000AM,1121 CHURCH ST,,Service to Other Agency,,Service Completed
2009-00001988,Sep 26 2009 12:02:00:000AM,Sep 25 2009 11:38:00:000PM,Sep 25 2009 11:49:00:000PM,1420 CHICAGO AVE,,Service to Other Agency,,Service Completed
2009-00001989,Sep 26 2009 12:36:00:000AM,Sep 26 2009 12:36:00:000AM,Sep 26 2009 12:48:00:000AM,714 FOSTER ST,,Service to Other Agency,,Service Completed
2009-00001990,Sep 26 2009 12:45:00:000AM,Sep 26 2009 12:45:00:000AM,Sep 26 2009 12:55:00:000AM,1930 SHERMAN AVE,,General non-criminal,Unlawful Urination/Defecation in Public,Clear C-Ticket
2009-00001991,Sep 26 2009 01:11:00:000AM,Sep 26 2009 01:11:00:000AM,Sep 26 2009 01:35:00:000AM, SHERMAN AVE,,Service to Other Agency,Noise Prohibition (Loud Continued),Service Completed
2009-00001992,Sep 26 2009 04:31:00:000AM,Sep 26 2009 02:30:00:000AM,Sep 26 2009 04:20:00:000AM,2309 SHERIDAN RD,,Suspicious Circumstances,,Service Completed
2009-00002002,Sep 26 2009 09:59:00:000AM,Sep 26 2009 09:59:00:000AM,Sep 26 2009 09:59:00:000AM,2039 MAPLE AVE,,Service to Other Agency,,Unfounded
2009-00002010,Sep 26 2009 11:55:00:000AM,Sep 26 2009 11:55:00:000AM,Sep 26 2009 11:55:00:000AM, ORRINGTON AVE,,Liquor law violations,Illegal Consumption by Minor,Clear Referral
2009-00002011,Sep 26 2009 01:05:00:000PM,Sep 26 2009 01:05:00:000PM,Sep 26 2009 01:05:00:000PM,2238 SHERMAN AVE,,Service to Other Agency,,Service Completed
2009-00002013,Sep 26 2009 04:47:00:000PM,Sep 26 2009 12:46:00:000PM,Sep 26 2009 04:35:00:000PM,2169 CAMPUS DR,,Hit and Run,Hit and Run,Closed no leads
2009-00002014,Sep 26 2009 10:43:00:000PM,Sep 26 2009 10:43:00:000PM,Sep 26 2009 11:00:00:000PM,1999 CAMPUS DR,,Damage property,,Clear other
2009-00002015,Sep 26 2009 11:37:00:000PM,Sep 26 2009 11:30:00:000PM,Sep 26 2009 11:45:00:000PM,1101 GARNETT PL,,Service to Other Agency,D.C Disturbing the Peace,Clear C-Ticket
2009-00002016,Sep 27 2009 01:20:00:000AM,Sep 27 2009 01:20:00:000AM,Sep 27 2009 01:50:00:000AM,911 GAFFIELD PL,,Public Contact,Flee or Attempt to Elude Police Officer,Clear C-Ticket
2009-00002016,Sep 27 2009 01:20:00:000AM,Sep 27 2009 01:20:00:000AM,Sep 27 2009 01:50:00:000AM,911 GAFFIELD PL,,Public Contact,Unlawful Urination/Defecation in Public,Clear C-Ticket
2009-00002017,Sep 27 2009 02:02:00:000AM,Sep 27 2009 02:02:00:000AM,Sep 27 2009 02:02:00:000AM,719 NOYES ST,,Service to Other Agency,,Service Completed
2009-00002018,Sep 27 2009 02:46:00:000AM,Sep 27 2009 02:46:00:000AM,Sep 27 2009 02:46:00:000AM,1927 ORRINGTON AVE,,Public Service,Drunkenness,Clear Referral
2009-00002019,Sep 27 2009 04:41:00:000AM,Sep 27 2009 03:42:00:000AM,Sep 27 2009 04:41:00:000AM,1501 CENTRAL ST,,Service to Other Agency,,Service Completed
2009-00002020,Sep 27 2009 11:12:00:000AM,Sep 27 2009 11:00:00:000AM,Sep 27 2009 12:05:00:000PM,2205 TECH DR,,Lost & found prop,,Clear other
2009-00002021,Sep 27 2009 03:09:00:000PM,Sep 18 2009 03:00:00:000PM,Sep 27 2009 03:42:00:000PM,2249 SHERIDAN RD,,Fraudulent activities,Credit Card Fraud,Under investigation
2009-00002022,Sep 27 2009 05:20:00:000PM,Sep 27 2009 05:20:00:000PM,Sep 27 2009 05:37:00:000PM,1949 CAMPUS DR,,Public Service,,Service Completed
2009-00002024,Sep 27 2009 06:24:00:000PM,Sep 27 2009 06:24:00:000PM,Sep 27 2009 06:24:00:000PM, CHICAGO AVE,,Service to Other Agency,,Service Completed
2009-00002026,Sep 27 2009 11:29:00:000PM,Sep 27 2009 11:29:00:000PM,Sep 27 2009 11:29:00:000PM,803 LINCOLN ST,,Service to Other Agency,,Cleared by Other Agency
2009-00002027,Sep 28 2009 10:15:00:000AM,Sep 28 2009 10:15:00:000AM,Sep 28 2009 10:15:00:000AM,1897 SHERIDAN RD,,Public Service,,Service Completed
2009-00002028,Sep 28 2009 11:21:00:000AM,Jun  1 2009 03:00:00:000PM,Sep 15 2009 07:00:00:000AM,1838 CHICAGO AVE,,Burglary,Burglary,Under investigation
2009-00002032,Sep 28 2009 11:50:00:000PM,Sep 28 2009 11:50:00:000PM,Sep 28 2009 11:50:00:000PM,626 UNIVERSITY PL,,Public Contact,,Clear other
2009-00002033,Sep 29 2009 12:38:00:000AM,Sep 28 2009 11:50:00:000AM,Sep 28 2009 11:50:00:000AM,800 GROVE ST,,"Accident, traffic",,Service Completed
2009-00002035,Sep 29 2009 09:50:00:000AM,Sep 29 2009 09:50:00:000AM,Sep 29 2009 10:00:00:000AM,1845 SHERIDAN RD,,Suspicious Person(s),,Clear other
2009-00002036,Sep 29 2009 03:47:00:000PM,Sep 29 2009 03:47:00:000PM,Sep 29 2009 04:07:00:000PM,1845 SHERIDAN RD,,Trespass,Criminal Trespass to land,Clear Adult Arrest
2009-00002037,Sep 30 2009 01:12:00:000AM,Sep 30 2009 01:12:00:000AM,Sep 30 2009 01:17:00:000AM, MAPLE AVE,,Service to Other Agency,,Service Attempted
2009-00002038,Sep 30 2009 09:35:00:000AM,Sep 30 2009 06:30:00:000AM,Sep 30 2009 09:55:00:000AM,1800 CAMPUS DR,,Public Service,,Service Completed
2009-00002039,Sep 30 2009 02:12:00:000PM,Sep 30 2009 02:12:00:000PM,Sep 30 2009 02:25:00:000PM,2145 SHERIDAN RD,,Public Service,,Service Completed
2009-00002040,Sep 30 2009 03:23:00:000PM,Sep 30 2009 03:23:00:000PM,Sep 30 2009 03:23:00:000PM,633 EMERSON ST,,Public Service,,Service Completed
2009-00002041,Sep 30 2009 04:30:00:000PM,Sep 30 2009 03:15:00:000PM,Sep 30 2009 04:00:00:000PM,1855 SHERIDAN RD,,Burglary,Residential Burglary,Under investigation
2009-00002043,Oct  1 2009 12:02:00:000AM,Sep 30 2009 11:18:00:000PM,Oct  1 2009 12:02:00:000AM,630 EMERSON ST,,Public Contact,,Service Completed
2009-00002044,Oct  1 2009 01:43:00:000AM,Oct  1 2009 01:43:00:000AM,Oct  1 2009 01:43:00:000AM,2121 SHERIDAN RD,,Public Contact,,Clear other
2009-00002045,Oct  1 2009 06:13:00:000AM,Oct  1 2009 06:13:00:000AM,Oct  1 2009 06:20:00:000AM,1847 CAMPUS DR,,Damage property,Criminal Damage to Property,Under investigation
2009-00002048,Oct  1 2009 12:46:00:000PM,Oct  1 2009 08:00:00:000AM,Oct  1 2009 08:00:00:000AM,655 UNIVERSITY PL,,Property Damage,,Clear other
2009-00002050,Oct  1 2009 02:36:00:000PM,Aug 24 2009 12:00:00:000PM,Sep 26 2009 10:00:00:000PM,1819 HINMAN AVE,,Property Lost,,Closed no leads
2009-00002053,Oct  1 2009 05:24:00:000PM,Oct  1 2009 03:45:00:000PM,Oct  1 2009 04:00:00:000PM,2331 SHERIDAN RD,,Fire Call,,Service Completed
2009-00002054,Oct  1 2009 05:50:00:000PM,Oct  1 2009 05:50:00:000PM,Oct  1 2009 06:00:00:000PM,1835 HINMAN AVE,,Public Service,,Service Completed
2009-00002055,Oct  1 2009 06:36:00:000PM,Oct  1 2009 06:36:00:000PM,Oct  1 2009 06:50:00:000PM,2315 SHERIDAN RD,,Public Service,,Service Completed
2009-00002056,Oct  1 2009 07:35:00:000PM,Oct  1 2009 07:35:00:000PM,Oct  1 2009 07:35:00:000PM,815 GAFFIELD PL,,Service to Other Agency,,Service Completed
2009-00002058,Oct  1 2009 11:55:00:000PM,Oct  1 2009 11:55:00:000PM,Oct  1 2009 11:55:00:000PM,1865 SHERMAN AVE,,Public Contact,,Service Completed
2009-00002060,Oct  2 2009 02:36:00:000AM,Oct  2 2009 02:36:00:000AM,Oct  2 2009 02:36:00:000AM, GREEN BAY RD,,Service to Other Agency,,Service Completed
2009-00002061,Oct  2 2009 04:31:00:000AM,Oct  2 2009 04:31:00:000AM,Oct  2 2009 04:31:00:000AM,2311 CAMPUS DR,,Public Service,,Service Completed
2009-00002063,Oct  2 2009 10:04:00:000AM,Oct  2 2009 10:04:00:000AM,Oct  2 2009 10:04:00:000AM,555 CLARK ST,,Public Service,,Service Completed
2009-00002064,Oct  2 2009 10:18:00:000AM,Oct  1 2009 12:30:00:000PM,Oct  2 2009 08:15:00:000AM,2020 RIDGE AVE,,Damage property,Criminal Damage to Property,Closed no leads
2009-00002066,Oct  2 2009 01:35:00:000PM,Oct  2 2009 11:58:00:000AM,Oct  2 2009 01:00:00:000PM,2145 SHERIDAN RD,,Theft,Theft $300 and Under,Closed no leads
2009-00002067,Oct  2 2009 01:55:00:000PM,Sep  9 2009 08:00:00:000AM,Sep  9 2009 05:00:00:000PM,1838 CHICAGO AVE,,Theft,Theft $300 and Under,Closed no leads
2009-00002068,Oct  2 2009 05:06:00:000PM,Oct  2 2009 05:06:00:000PM,Oct  2 2009 05:06:00:000PM,1838 CHICAGO AVE,,Property Lost,,Clear other
2009-00002069,Oct  2 2009 07:12:00:000PM,Oct  2 2009 07:12:00:000PM,Oct  2 2009 07:49:00:000PM,1970 CAMPUS DR,,Public Service,,Service Completed
2009-00002073,Oct  3 2009 01:55:00:000AM,Oct  3 2009 01:55:00:000AM,Oct  3 2009 01:55:00:000AM,2205 RIDGE AVE,,Service to Other Agency,,Clear C-Ticket
2009-00002074,Oct  3 2009 02:02:00:000AM,Oct  3 2009 02:02:00:000AM,Oct  3 2009 02:10:00:000AM,2400 SHERIDAN RD,,Public Service,Illegal Consumption by Minor,Clear Referral
2009-00002075,Oct  3 2009 02:33:00:000AM,Oct  3 2009 02:20:00:000AM,Oct  3 2009 02:30:00:000AM, MAPLE AVE,,Misc criminal offense,Alcoholic Beverages(Consumption/Possession In Public),Clear C-Ticket
2009-00002076,Oct  3 2009 02:35:00:000AM,Oct  3 2009 02:35:00:000AM,Oct  3 2009 02:47:00:000AM,724 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00002077,Oct  3 2009 04:20:00:000PM,Oct  2 2009 11:00:00:000PM,Oct  3 2009 01:00:00:000AM,2305 SHERIDAN RD,,Property Lost,,Clear other
2009-00002079,Oct  3 2009 10:44:00:000PM,Oct  3 2009 10:44:00:000PM,Oct  3 2009 11:15:00:000PM,2305 SHERIDAN RD,,Public Service,Illegal Consumption by Minor,Clear Referral
2009-00002081,Oct  4 2009 12:10:00:000AM,Oct  4 2009 12:10:00:000AM,Oct  4 2009 12:15:00:000AM,1930 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00002082,Oct  4 2009 12:34:00:000AM,Oct  4 2009 12:34:00:000AM,Oct  4 2009 01:12:00:000AM,822 SIMPSON ST,,Misc criminal offense,Unlawful Urination/Defecation in Public,Clear C-Ticket
2009-00002083,Oct  4 2009 12:45:00:000AM,Oct  4 2009 12:45:00:000AM,Oct  4 2009 01:00:00:000AM,910 SIMPSON ST,,Service to Other Agency,,Service Completed
2009-00002085,Oct  4 2009 01:19:00:000AM,Oct  4 2009 12:40:00:000AM,Oct  4 2009 12:50:00:000AM,2305 SHERIDAN RD,,Public Service,Illegal Consumption by Minor,Clear Referral
2009-00002086,Oct  4 2009 01:39:00:000AM,Oct  4 2009 01:39:00:000AM,Oct  4 2009 02:00:00:000AM,1930 RIDGE AVE,,Service to Other Agency,,Service Completed
2009-00002088,Oct  4 2009 02:20:00:000AM,Oct  4 2009 02:20:00:000AM,Oct  4 2009 02:50:00:000AM,600 CLARK ST,,Service to Other Agency,,Clear other
2009-00002087,Oct  4 2009 02:21:00:000AM,Oct  4 2009 02:21:00:000AM,Oct  4 2009 03:41:00:000AM,1819 HINMAN AVE,,Property found,,Service Completed
2009-00002089,Oct  4 2009 02:34:00:000PM,Oct  4 2009 02:34:00:000PM,Oct  4 2009 02:34:00:000PM,2131 ORRINGTON AVE,,Trespass,Criminal Trespass to land,Clear Arrest
2009-00002091,Oct  4 2009 06:06:00:000PM,Oct  4 2009 06:00:00:000PM,Oct  4 2009 06:45:00:000PM,711 ELGIN RD,,Traffic Arrest,"Suspend, Revoked Driver's License",Clear Arrest
2009-00002091,Oct  4 2009 06:06:00:000PM,Oct  4 2009 06:00:00:000PM,Oct  4 2009 06:45:00:000PM,711 ELGIN RD,,Traffic Arrest,"Operation of Vehicle Displaying ""Expired"" Illinois Registration",Clear Arrest
2009-00002092,Oct  4 2009 10:37:00:000PM,Oct  4 2009 09:40:00:000PM,Oct  4 2009 10:45:00:000PM,1820 CHICAGO AVE,,Harassment,Harrassment through electronic communications,Under investigation
2009-00002093,Oct  5 2009 01:00:00:000AM,Oct  5 2009 01:00:00:000AM,Oct  5 2009 01:45:00:000AM,2218 MAPLE AVE,,Misc criminal offense,D.C. Resists or Obstructs the Performance of the Police,Under investigation
2009-00002093,Oct  5 2009 01:00:00:000AM,Oct  5 2009 01:00:00:000AM,Oct  5 2009 01:45:00:000AM,2218 MAPLE AVE,,Misc criminal offense,Unlawful Urination/Defecation in Public,Under investigation
2009-00002094,Oct  5 2009 02:11:00:000AM,Oct  5 2009 02:11:00:000AM,Oct  5 2009 02:16:00:000AM,2324 CAMPUS DR,,Public Service,Illegal Consumption by Minor,Clear Referral
2009-00002096,Oct  5 2009 08:59:00:000AM,Sep 30 2009 08:30:00:000AM,Sep 30 2009 04:00:00:000PM,2001 SHERIDAN RD,,Theft,Theft Over $300,Closed no leads
